Gl 840                HIP 108156    21 54 45.04 +32 19 42.9   0.209  -0.233 J21544502+3219428  6.106  5.682  5.594         Hipparcos
Gl 838.6              Wo 9762       21 54 45.32 -46 59 33.8  -0.312  -0.366 J21544531-4659338  8.393  7.816  7.576         Hipparcos
GJ 4229 A             HIP 108162 A  21 54 51.30 -77 20 16.8   0.229  -0.189 J21545126-7720168  6.570  6.085  5.967 f       Hipparcos
GJ 4230 B             HIP 108162 B  21 54 51.85 -77 20 17.8   0.229  -0.189 J21545126-7720168  6.570  6.085  5.967 f       Hipparcos
GJ 4237 A                           21 55 38.61 +33 02 13.8  -0.007   0.007 J21553860+3302138  9.519  9.345  9.295 h       2MASS
GJ 4238 B                           21 55 38.71 +33 02 10.6  -0.007   0.007 J21553870+3302106  9.493  9.357  9.263 h       2MASS
Gl 841.1              HIP 108296    21 56 23.98 +21 14 23.5   0.001   0.020 J21562398+2114233  3.328  2.537  2.224 c       Hipparcos
GJ 4240                             21 56 37.94 +19 46 14.4  -0.118  -0.462 J21563794+1946144  8.928  8.384  8.067         2MASS
GJ 4239                             21 56 55.25 -01 54 09.3   1.284   0.621 J21565513-0154100  9.880  9.315  9.026         2MASS
GJ 4241               HIP 108380    21 57 26.24 +08 08 14.0   0.374   0.099 J21572624+0808139  7.723  7.117  6.845         Hipparcos
Gl 841 B                            21 57 38.35 -51 00 31.5  -0.061  -0.385 J21573835-5100313 14.007 13.908 13.806         2MASS
Gl 841 A              HIP 108405    21 57 41.21 -51 00 22.2  -0.034  -0.379 J21574119-5100221  6.751  6.086  5.877         Hipparcos
Gl 842.2              Wo 9764       21 58 24.51 +75 35 20.6   0.231   0.025 J21582450+7535206  7.601  6.926  6.730         Hipparcos
GJ 4243 B                           21 58 49.13 -32 26 25.5  -0.391  -0.367 J21584914-3226253 10.654 10.091  9.761         2MASS
GJ 4242 A                           21 58 50.19 -32 28 17.8  -0.391  -0.367 J21585020-3228176 10.390  9.826  9.558         2MASS
Gl 842.1              HIP 108506    21 58 54.98 -04 22 23.2  -0.002  -0.254 J21585496-0422226  4.597  4.098  3.930 c       Hipparcos
GJ 4245               HIP 108523    21 59 08.30 -46 45 47.2   0.002  -0.147 J21590828-4645475  8.543  7.889  7.663         Hipparcos
Wo 9763                             21 59 20.58 -04 05 34.3   0.036  -0.445 J21592057-0405337 10.220  9.613  9.333         2MASS
GJ 4246                             21 59 21.94 +41 51 32.2   0.122  -0.376 J21592192+4151326  8.982  8.384  8.156         2MASS
GJ 4244               HIP 108567    21 59 32.10 -60 55 58.7  -0.009  -0.094 J21593208-6055586  7.224  6.606  6.463         Hipparcos
Gl 842                HIP 108569    21 59 34.70 -59 45 10.1   0.887  -0.123 J21593479-5945104  6.613  5.990  5.757         Hipparcos
GJ 4247               HIP 108706    22 01 13.13 +28 18 24.9   0.372   0.036 J22011310+2818248  7.635  7.035  6.777         Hipparcos
Gl 844                HIP 108752    22 01 49.04 +16 28 02.8   0.404   0.144 J22014901+1628027  7.009  6.416  6.180         Hipparcos
Gl 843                              22 02 00.80 -19 28 59.1   0.925   0.079 J22020070-1928592  8.046  7.496  7.185         2MASS
Gl 846                HIP 108782    22 02 10.28 +01 24 00.8  -0.452  -0.276 J22021026+0124006  6.196  5.562  5.322         Hipparcos
GJ 4248                             22 02 29.39 -37 04 51.3   0.805  -0.225 J22022935-3704512  7.602  7.015  6.718         2MASS
GJ 4251                             22 03 21.25 +67 29 59.8   0.487  -0.293 J22032128+6729596  9.410  8.885  8.691         2MASS
Gl 845                HIP 108870    22 03 21.66 -56 47 09.5   3.959  -2.538 J22032156-5647093  2.894  2.349  2.237         Hipparcos
GJ 4249               HIP 108890    22 03 27.14 -50 38 38.3   0.351  -0.486 J22032712-5038382  8.627  8.037  7.812 h       Hipparcos
GJ 4250                             22 03 28.67 +01 35 49.0   0.025  -0.020 J22032867+0135489  9.018  8.644  8.578         2MASS
GJ 4255                             22 03 31.43 +78 16 43.3   0.256   0.069 J22033141+7816432 11.813 11.237 10.992         2MASS
Gl 847 A              HIP 108930    22 04 05.82 -69 55 29.9   0.619  -0.074 J22040588-6955300  8.437  7.783  7.590         Hipparcos
Gl 847 B                            22 04 07.74 -69 55 40.2   0.627  -0.079 J22040782-6955402 10.097  9.556  9.309         2MASS
GJ 4252                             22 05 06.80 +05 08 11.9   0.470   0.131 J22050682+0508120  9.518  8.936  8.680         2MASS
GJ 4258 A                           22 05 45.35 +65 38 55.6  -0.310   0.242 J22054536+6538555  8.422  7.807  7.616         2MASS
GJ 4258 B                           22 05 46.11 +65 38 50.8  -0.310   0.242 J22054612+6538506 10.294  9.739  9.491         2MASS
GJ 4254               HIP 109084    22 05 51.30 -11 54 51.0  -0.262  -0.173 J22055131-1154507  7.221  6.599  6.398         Hipparcos
GJ 4253                             22 05 54.41 -38 16 05.6   0.592  -0.514 J22055438-3816053  8.796  8.258  8.040         2MASS
GJ 4256                             22 06 00.67 +39 18 02.9   0.054  -0.468 J22060067+3918027  8.912  8.308  8.071         2MASS
Gl 847.1              Wo 9765       22 06 46.30 -45 23 32.8   0.387  -0.263 J22064626-4523323  6.903  6.489  6.396         Hipparcos
GJ 4257                             22 06 46.36 +03 25 03.9   0.488  -0.351 J22064638+0325037  9.409  8.756  8.512         2MASS
Gl 848                HIP 109176    22 07 00.67 +25 20 42.4   0.297   0.026 J22070067+2520424  2.954  2.729  2.564         Hipparcos
Gl 848.1 C            Wo 9766 C     22 07 48.22 -51 07 17.0   0.334  -0.135 J22074821-5107169  9.845  9.190  8.926         2MASS
Gl 848.1 B            Wo 9766 B     22 07 48.98 -51 07 08.9   0.334  -0.135 J22074897-5107088  9.219  8.540  8.363         2MASS
Gl 848.1 A            Wo 9766 A     22 08 10.16 -51 13 05.8   0.342  -0.145 J22081013-5113058  8.383  7.837  7.689         Hipparcos
Gl 848.2              Wo 9767       22 08 13.98 -46 57 39.5   0.128  -0.148 J22081397-4657393  2.021  2.027  2.016         Hipparcos
Gl 848.3 AB           Wo 9768 AB    22 09 18.21 -07 55 21.9   0.040  -0.680 J22091820-0755210 10.114  9.487  9.267 c,e,f   2MASS
Gl 848.4              Wo 9769       22 09 29.87 -07 32 55.2   0.084  -0.451 J22092985-0732548  5.275  4.957  4.799         Hipparcos
Gl 849                HIP 109388    22 09 40.35 -04 38 26.6   1.136  -0.022 J22094029-0438267  6.510  5.899  5.594         Hipparcos
GJ 4260                             22 09 43.05 +41 02 05.6   0.389   0.231 J22094300+4102053  8.755  8.124  7.867         2MASS
GJ 4259                             22 09 47.11 +14 29 47.1   0.252   0.244 J22094710+1429470 14.971 14.782 14.772         2MASS
Gl 849.1              Wo 9770       22 10 08.78 -32 32 54.3   0.429   0.014 J22100875-3232544  3.930  3.639  3.704         Hipparcos
Wo 9771               HIP 109427    22 10 11.98 +06 11 52.3   0.282   0.031 J22101198+0611522  3.455  3.390  3.377         Hipparcos
GJ 4261               HIP 109439    22 10 19.02 +19 36 58.8   0.091  -0.095 J22101902+1936588  5.438  4.520  4.465         Hipparcos
Gl 850                HIP 109527    22 11 11.92 +36 15 22.8   0.027  -0.252 J22111191+3615230  5.837  5.492  5.389         Hipparcos
GJ 4262                             22 11 13.48 -02 32 37.0   0.401  -0.078 J22111347-0232369  8.688  8.138  7.818         2MASS
Gl 851                HIP 109555    22 11 30.10 +18 25 34.3   0.329   0.181 J22113008+1825341  6.725  6.035  5.823         Hipparcos
Gl 851.1              Wo 9772       22 12 06.42 +31 33 41.1  -0.345  -0.419 J22120639+3133409  8.056  7.499  7.369 c       Hipparcos
Wo 9773               HIP 109638    22 12 35.95 +08 33 11.7   0.116  -0.661 J22123595+0833110  8.277  7.681  7.472         Hipparcos
GJ 4263                             22 13 28.80 -14 44 54.3  -0.318  -0.257 J22132883-1444538  9.449  8.819  8.531         2MASS
GJ 4264                             22 13 35.70 +25 58 10.5   0.181  -0.187 J22133567+2558108  9.511  8.899  8.660         2MASS
GJ 1265                             22 13 42.87 -17 41 08.7   0.824  -0.328 J22134277-1741081  8.955  8.422  8.115         2MASS
GJ 4265               HIP 109756    22 13 53.33 +05 16 35.5   0.179  -0.041 J22135333+0516357  8.541  7.960  7.716         Hipparcos
Gl 851.4              Wo 9776       22 14 01.08 +57 07 12.3   0.095   0.037 J22140106+5707123  8.441  8.038  7.962         Hipparcos
Wo 9775               HIP 109801    22 14 24.00 -08 44 41.9  -0.094  -0.568 J22142401-0844412 10.103  9.632  9.522         Hipparcos
Gl 851.5              HIP 109812    22 14 31.41 +27 51 18.7  -0.215   0.535 J22143145+2751175  7.536  6.905  6.726         Hipparcos
Gl 851.3              HIP 109822    22 14 38.22 -15 49 06.7  -0.005  -0.356 J22143821-1549061  4.997  4.630  4.342         Hipparcos
Gl 851.2              Wo 9774       22 14 38.65 -41 22 54.0   0.572  -0.791 J22143860-4122532  5.095  4.828  4.662         Hipparcos
GJ 4266               HIP 109857    22 15 02.19 +57 02 36.9   0.476   0.050 J22150213+5702367  3.835  3.667  3.538         Hipparcos
GJ 4267                             22 15 26.16 +66 13 27.7   0.004   0.229 J22152616+6613277  8.749  8.127  7.886         2MASS
GJ 4268 A             HIP 109926    22 15 54.14 +54 40 22.4   0.212   0.070 J22155413+5440224  6.039  5.641  5.585         Hipparcos
GJ 4269 B                           22 16 02.59 +54 39 59.5   0.215   0.054 J22160258+5439594  9.718  9.191  8.934         2MASS
GJ 1266                             22 16 20.20 +70 56 39.6   0.928  -0.047 J22162028+7056395  8.746  8.273  8.017         2MASS
Gl 854                HIP 109980    22 16 31.79 +68 20 23.3   0.379  -0.008 J22163180+6820231  7.092  6.508  6.402         Hipparcos
Wo 9777               HIP 110035    22 17 15.15 +12 53 54.6   0.852   0.099 J22171500+1253544  5.880  5.585  5.542 c       Hipparcos
Gl 852 B                            22 17 18.67 -08 48 19.0  -0.461  -0.276 J22171870-0848186  9.459  8.840  8.531         2MASS
Gl 852 A                            22 17 18.96 -08 48 12.5  -0.461  -0.276 J22171899-0848122  9.024  8.487  8.167         2MASS
Gl 852.1              Wo 9778       22 17 19.56 +15 21 34.8   0.218  -0.058 J22171952+1521349  9.952  9.398  9.147         2MASS
GJ 4270               HIP 110066    22 17 39.43 -48 39 01.8   0.207  -0.104 J22173941-4839016  6.707  6.275  6.170         Hipparcos
GJ 4271                             22 17 53.27 -36 11 20.0   0.119  -0.541 J22175325-3611192  9.929  9.362  9.087         2MASS
Gl 853 AB             HIP 110109    22 18 15.62 -53 37 37.5   0.437  -0.633 J22181562-5337372  4.426  3.925  3.913 e,f     Hipparcos
GJ 4272                             22 19 23.69 -28 23 20.9   0.861  -0.248 J22192359-2823204 10.168  9.637  9.359         2MASS
Wo 9779               HIP 110395    22 21 39.38 -01 23 14.4   0.129   0.009 J22213936-0123145  4.110  4.053  4.021         Hipparcos
GJ 4273               HIP 110400    22 21 42.91 -65 31 33.0  -0.072   0.149 J22214293-6531330  8.450  7.877  7.644         Hipparcos
GJ 1267               HIP 110443    22 22 16.21 -54 33 38.2  -0.183   0.235 J22221621-5433383  6.462  5.842  5.663         Hipparcos
GJ 4275                             22 22 50.86 +28 01 47.5   0.374  -0.039 J22225080+2801475  9.758  9.185  8.927         2MASS
GJ 4274                             22 23 07.00 -17 36 26.1   0.288  -0.723 J22230696-1736250  8.242  7.638  7.319         2MASS
Gl 856 B              HIP 110526 S  22 23 29.06 +32 27 32.3   0.255  -0.208 J22232904+3227334  6.898  6.279  6.054 f       Hipparcos
Gl 856 A              HIP 110526 A  22 23 29.10 +32 27 34.0   0.255  -0.208 J22232904+3227334  6.898  6.279  6.054 f       Hipparcos
Gl 855                HIP 110534    22 23 33.30 -57 13 14.3   0.585  -0.376 J22233334-5713146  7.600  6.958  6.730         Hipparcos
Gl 855.1 AB           HIP 110618    22 24 36.89 -72 15 19.5   1.307  -0.673 J22243688-7215193  4.146  3.586  3.543 e,f     Hipparcos
Gl 857.1 B            Wo 9781 B     22 24 45.43 +22 33 02.6  -0.190  -0.090 J22244552+2233038  6.497  5.916  5.759 f       Hipparcos
Gl 857.1 A            Wo 9781 A     22 24 45.54 +22 33 04.1  -0.190  -0.090 J22244552+2233038  6.497  5.916  5.759 f       Hipparcos
GJ 1268                             22 24 55.91 +52 00 18.7   0.258   0.423 J22245593+5200190 10.155  9.597  9.298         2MASS
Gl 857                HIP 110649    22 24 56.39 -57 47 50.7   0.151  -0.345 J22245638-5747508  4.318  3.889  3.852         Hipparcos
Wo 9780                             22 25 05.05 -47 52 46.9   0.467  -0.627 J22250500-4752461  8.338  7.726  7.427         2MASS
GJ 4276                             22 25 17.04 +59 24 49.8   0.133  -0.313 J22251705+5924495  8.745  8.160  7.887         2MASS
Gl 858                              22 26 01.03 -20 50 30.8  -0.470  -0.610 J22260108-2050298 10.379  9.797  9.717 c       2MASS
GJ 4278 B                           22 26 15.51 +03 00 07.8  -0.496  -0.440 J22261549+0300075 11.267 10.675 10.371         2MASS
GJ 4277 A                           22 26 15.78 +03 00 18.5  -0.496  -0.440 J22261576+0300182  9.623  8.975  8.714         2MASS
GJ 4280               HIP 110774    22 26 32.67 +63 52 45.0   0.195   0.204 J22263266+6352450  7.385  6.770  6.672         Hipparcos
Gl 859 A              HIP 110778 A  22 26 34.28 -16 44 31.7   0.251  -0.021 J22263425-1644310  4.129  4.199  4.102 f       Hipparcos
Gl 859 B              HIP 110778 B  22 26 34.29 -16 44 30.0   0.251  -0.021 J22263425-1644310  4.129  4.199  4.102 f       Hipparcos
Wo 9782 AB            HIP 110785    22 26 37.38 +04 23 37.6   0.292   0.051 J22263738+0423375  5.016  4.617  4.491 e,f     Hipparcos
GJ 4279                             22 27 02.79 +06 49 32.5   0.218  -0.008 J22270280+0649324  9.020  8.489  8.164         2MASS
Gl 860 A              HIP 110893 A  22 27 59.47 +57 41 45.1  -0.870  -0.471 J22275958+5741453  5.575  5.038  4.777 f       Hipparcos
Gl 860 B              HIP 110893 B  22 27 59.97 +57 41 44.4  -0.870  -0.471 J22275958+5741453  5.575  5.038  4.777 f       Hipparcos
GJ 1269 B             Wo 9783 B     22 28 07.34 +12 14 54.5   0.191  -0.004 J22280733+1214552  5.480  5.038  4.936 f       Hipparcos
GJ 1269 A             Wo 9783 A     22 28 07.36 +12 14 55.4   0.191  -0.004 J22280733+1214552  5.480  5.038  4.936 f       Hipparcos
Wo 9784               HIP 110951    22 28 45.94 +18 55 54.1   0.168  -0.127 J22284590+1855544  7.819  7.172  6.978         Hipparcos
Gl 861                              22 28 49.03 +05 48 13.9   0.480  -1.610 J22284904+0548128 11.584 11.104 10.927 c       2MASS
GJ 4281                             22 28 54.37 -13 25 19.4  -0.308  -1.038 J22285440-1325178 10.768 10.217  9.843         2MASS
Gl 862                HIP 110996    22 29 15.23 -30 01 06.3   0.221  -0.808 J22291524-3001065  5.769  5.285  5.115         Hipparcos
Wo 9785                             22 29 38.54 -20 50 13.6   0.440  -0.008 J22293854-2050136 14.332 14.490 14.548 h       2MASS
GJ 1270                             22 29 48.99 +41 28 48.6   1.203   0.474 J22294885+4128479  8.849  8.326  8.039         2MASS
Gl 862.1              Wo 9786       22 31 18.31 -06 33 18.6   0.161  -0.109 J22311828-0633183  5.124  4.846  4.698         Hipparcos
Gl 863.1 AB           Wo 9788 AB    22 32 56.72 +53 47 40.5   1.315   0.090 J22325677+5347405  7.458  6.915  6.686 e,f     2MASS
Gl 863                HIP 111313    22 33 02.23 +09 22 40.7   0.537   0.142 J22330225+0922410  7.208  6.604  6.356         Hipparcos
GJ 4282                             22 33 22.65 -09 36 53.8   0.148   0.005 J22332264-0936537  8.534  7.955  7.679         2MASS
Wo 9787               HIP 111349    22 33 30.68 -35 26 40.4   0.331  -0.137 J22333068-3526402  6.549  6.230  6.112         Hipparcos
Gl 863.2              Wo 9789       22 34 41.64 -20 42 29.6   0.221  -0.146 J22344161-2042293  4.532  4.266  4.327         Hipparcos
GJ 4283                             22 34 46.21 +04 02 37.6  -0.112   0.160 J22344620+0402377  8.964  8.381  8.129         2MASS
GJ 4284                             22 34 53.69 -01 04 58.0   1.111   0.230 J22345363-0104581 10.388  9.775  9.518         2MASS
Gl 863.3              Wo 9790       22 36 07.71 -54 36 38.2   0.369  -0.264 J22360773-5436384  6.307  5.972  5.886         Hipparcos
Gl 864                HIP 111571    22 36 09.68 -00 50 30.1   0.059  -0.625 J22360966-0050298  7.038  6.372  6.163         Hipparcos
GJ 4286                             22 37 11.95 -00 39 02.2   0.139  -0.015 J22371195-0039022 10.236  9.955  9.895         2MASS
GJ 4287               HIP 111685 A  22 37 29.91 +39 22 51.6   0.022  -0.341 J22372987+3922519  6.639  6.046  5.872         Hipparcos
GJ 4285                             22 38 02.92 -65 50 08.9   0.619  -0.350 J22380290-6550088 10.183  9.670  9.406         2MASS
GJ 4288 A                           22 38 24.68 -29 21 14.1  -0.014  -0.260 J22382467-2921139  7.406  6.807  6.569         2MASS
GJ 4289 B                           22 38 25.44 -29 21 24.6  -0.014  -0.260 J22382544-2921244  8.573  7.985  7.702         2MASS
Gl 865                Wo 9791       22 38 29.75 -65 22 42.6   0.833  -0.160 J22382974-6522423  7.271  6.721  6.428         Hipparcos
Gl 866 AB                           22 38 33.59 -15 17 59.3   2.364   2.236 J22383372-1517573  6.553  5.954  5.537 e,f     2MASS
Gl 867 B                            22 38 45.29 -20 36 51.9   0.456  -0.056 J22384530-2036519  7.344  6.817  6.491         2MASS
Gl 867 A              HIP 111802    22 38 45.58 -20 37 16.1   0.449  -0.079 J22384559-2037160  5.669  5.108  4.800         Hipparcos
Gl 867.1 B            Wo 9792 B     22 39 34.42 -12 36 53.7   0.228  -0.152 J22393453-1236539  6.485  6.094  5.994 f       Hipparcos
Gl 867.1 A            Wo 9792 A     22 39 34.63 -12 36 54.7   0.228  -0.152 J22393453-1236539  6.485  6.094  5.994 f       Hipparcos
Gl 867.1 C            Wo 9792 C     22 39 41.62 -12 35 20.7   0.218  -0.159 J22394159-1235204 10.568  9.977  9.699         2MASS
Gl 870                HIP 111942    22 40 30.29 +43 00 47.4   0.093  -0.133 J22403028+4300474  7.747  7.177  7.087 c       Hipparcos
GJ 4290                             22 40 41.79 +44 35 47.5   0.473  -0.035 J22404178+4435474  9.216  8.580  8.342         2MASS
Gl 868                HIP 111960    22 40 43.38 -29 40 28.1   0.383  -0.018 J22404335-2940278  5.773  5.261  5.039         Hipparcos
Gl 869                HIP 111978    22 40 55.17 -31 59 24.2   0.345   0.021 J22405515-3159241  6.057  5.734  5.622         Hipparcos
Wo 9793               HIP 112040    22 41 34.99 +18 49 27.5   0.240   0.056 J22413501+1849277  7.883  7.256  7.062         Hipparcos
Gl 871 A              HIP 112117    22 42 36.89 -47 12 38.9   0.003  -0.327 J22423689-4712383  4.955  4.795  4.653         Hipparcos
Gl 871 B                            22 42 37.50 -47 12 43.0   0.003  -0.327 J22423749-4712426  7.439  6.858  6.626         2MASS
GJ 1271               HIP 112120    22 42 38.75 +17 40 09.3   1.107   0.515 J22423871+1740091  8.062  7.378  7.182         Hipparcos
GJ 4291               HIP 112190    22 43 21.30 -06 24 03.0  -0.153  -0.289 J22432131-0624025  6.353  5.895  5.775         Hipparcos
GJ 4292                             22 43 23.20 +22 08 17.9   0.409  -0.019 J22432313+2208179 10.143  9.538  9.258         2MASS
Gl 871.1 A            HIP 112312    22 44 57.96 -33 15 01.7   0.183  -0.119 J22445794-3315015  7.786  7.154  6.932 c,h     Hipparcos
Gl 871.1 B                          22 45 00.15 -33 15 25.6   0.183  -0.119 J22450004-3315258  8.681  8.057  7.793 h       2MASS
GJ 1272 B             HIP 112354 B  22 45 27.85 +11 11 33.4   0.014  -0.173 J22452785+1111315  7.680  7.139  7.011 f       Hipparcos
GJ 1272 A             HIP 112354 A  22 45 27.87 +11 11 31.0   0.014  -0.173 J22452785+1111315  7.680  7.139  7.011 f       Hipparcos
Gl 871.2              Wo 9794       22 46 20.38 +50 12 35.9   0.239  -0.004 J22462034+5012358  6.466  6.116  6.027         Hipparcos
GJ 4294                             22 46 26.35 -06 39 26.3   0.682  -0.533 J22462632-0639259 10.790 10.191  9.850         2MASS
GJ 4295               HIP 112440    22 46 31.88 +23 33 56.4   0.057  -0.010 J22463188+2333564  2.030  1.462  1.508         Hipparcos
Gl 872 A              HIP 112447    22 46 41.58 +12 10 22.4   0.234  -0.492 J22464156+1210228  3.358  3.078  2.961         Hipparcos
Gl 872 B                            22 46 42.34 +12 10 20.9   0.227  -0.488 J22464232+1210214  7.944  7.473  7.300         2MASS
GJ 4293               HIP 112452    22 46 45.13 -63 18 05.3   0.197  -0.113 J22464517-6318053  8.289  7.713  7.450         Hipparcos
Gl 873                HIP 112460    22 46 49.73 +44 20 02.4  -0.706  -0.460 J22464980+4420030  6.106  5.554  5.299         Hipparcos
Wo 9795               HIP 112496    22 47 13.61 +18 23 04.2   0.254   0.091 J22471356+1823042  7.025  6.538  6.430 c       Hipparcos
GJ 4296                             22 47 31.66 +44 33 11.2  -0.064  -0.070 J22473166+4433113  8.510  8.267  8.243         2MASS
GJ 4297                             22 47 54.09 +31 52 15.6   0.467   0.179 J22475404+3152153  9.087  8.522  8.244         2MASS
Gl 874                              22 48 17.38 -36 47 23.4   0.761  -0.268 J22481735-3647233  8.475  7.872  7.626         2MASS
Wo 9796               HIP 112623    22 48 33.30 -51 19 00.7   0.108  -0.071 J22483329-5119006  3.180  3.162  3.189         Hipparcos
GJ 1273                             22 49 05.55 +22 36 31.9   0.505   0.034 J22490546+2236318 14.341 14.317 14.360         2MASS
GJ 4298               HIP 112748    22 50 00.19 +24 36 05.7   0.146  -0.044 J22500017+2436056  1.700  1.243  1.181         Hipparcos
Wo 9797               HIP 112763    22 50 10.53 -41 29 24.4  -0.369  -0.208 J22501054-4129241  6.446  6.083  5.994         Hipparcos
Gl 875                HIP 112774    22 50 19.42 -07 05 24.4  -0.106   0.104 J22501943-0705245  6.932  6.324  6.104         Hipparcos
GJ 4299                             22 50 35.21 +36 11 34.8  -0.187  -0.057 J22503523+3611348  9.091  8.503  8.270         2MASS
GJ 1274               HIP 112800    22 50 37.71 +34 51 21.8   0.847   0.306 J22503761+3451212  8.280  7.720  7.510         Hipparcos
GJ 4300                             22 50 45.52 +28 36 08.4   0.217  -0.050 J22504548+2836085  8.810  8.206  7.967         2MASS
GJ 1275                             22 51 23.04 +29 39 44.3   1.260   0.150 J22512282+2939440 14.316 13.983 13.941         2MASS
Wo 9798               HIP 112870    22 51 26.36 +13 58 11.9   0.405   0.203 J22512632+1358115  6.615  6.182  6.076         Hipparcos
Gl 875.1              Wo 9799       22 51 53.54 +31 45 15.2   0.523  -0.053 J22515348+3145153  7.697  7.129  6.874         Hipparcos
GJ 4301               HIP 112918    22 52 02.52 +23 24 47.7   0.132  -0.155 J22520249+2324479  7.544  6.954  6.817         Hipparcos
Wo 9801 A             HIP 112935    22 52 24.08 +09 50 08.4   0.522   0.045 J22522410+0950084  4.228  3.894  3.922         Hipparcos
Wo 9801 B                           22 52 29.74 +09 54 04.2   0.518   0.048 J22522976+0954042  9.657  9.100  8.821         2MASS
Wo 9800 B             HIP 112948 B  22 52 31.22 -32 52 32.7  -0.036  -0.044 J22523150-3252319  4.449  4.407  4.478 f       Hipparcos
Wo 9800 A             HIP 112948 A  22 52 31.54 -32 52 31.8  -0.036  -0.044 J22523150-3252319  4.449  4.407  4.478 f       Hipparcos
Gl 876                HIP 113020    22 53 16.74 -14 15 49.3   0.960  -0.672 J22531672-1415489  5.934  5.349  5.010         Hipparcos
Wo 9802               HIP 113044    22 53 37.93 -48 35 53.8   0.218  -0.081 J22533792-4835539  5.008  4.687  4.612         Hipparcos
GJ 1276                             22 53 53.35 -06 46 54.5   2.470  -0.708 J22535314-0646536 14.013 13.685 13.546         2MASS
Gl 878                              22 54 21.51 +60 59 43.7  -0.679  -0.122 J22542171+6059439  8.836  8.195  7.971         2MASS
GJ 4302                             22 54 46.47 -05 28 26.3   0.613   0.323 J22544645-0528264  9.650  9.086  8.810         2MASS
GJ 4303               HIP 113201    22 55 27.20 -52 18 09.5   0.140  -0.117 J22552718-5218094  8.315  7.663  7.418         Hipparcos
Gl 877                HIP 113229    22 55 45.51 -75 27 31.2  -1.027  -1.062 J22554532-7527320  6.616  6.084  5.811         Hipparcos
Gl 878.1 B            Wo 9803 B     22 55 49.48 -07 50 02.4   0.551  -0.049 J22554942-0750024 15.629 15.279 15.195 c       2MASS
Gl 878.1 A            Wo 9803 A     22 55 49.98 -07 49 21.4   0.551  -0.049 J22554993-0749214  6.816  6.492  6.353 c       Hipparcos
GJ 4305 B                           22 55 55.71 +05 45 22.6   0.353  -0.276 J22555572+0545224 15.182 14.886 15.020         2MASS
GJ 4304 A             HIP 113244    22 55 56.82 +05 45 18.3   0.356  -0.272 J22555682+0545179  8.130  7.458  7.240         Hipparcos
GJ 4306                             22 55 59.85 +17 48 40.0   0.025  -0.109 J22555984+1748399  7.319  6.677  6.449         2MASS
GJ 4307                             22 56 12.60 +68 15 28.9   0.668   0.337 J22561257+6815287 10.784 10.293 10.054         2MASS
Gl 879                HIP 113283    22 56 24.05 -31 33 56.0   0.334  -0.157 J22562403-3133559  4.533  3.804  3.805         Hipparcos
GJ 1277                             22 56 24.66 -60 03 49.2  -0.514  -0.927 J22562466-6003490  8.984  8.360  8.108         2MASS
Gl 880                HIP 113296    22 56 34.81 +16 33 12.4  -1.033  -0.284 J22563497+1633130  5.360  4.800  4.523         Hipparcos
Wo 9804 A             HIP 113333 A  22 57 07.36 +28 00 07.0   0.349  -0.056 J22570729+2800072  7.763  7.235  7.099 c       Hipparcos
Wo 9804 B             HIP 113333 B  22 57 07.76 +27 59 58.4   0.352  -0.059 J22570766+2759598  9.980  9.396  9.089 c       Hipparcos
Gl 882                HIP 113357    22 57 27.98 +20 46 07.8   0.208   0.060 J22572795+2046077  4.655  4.234  3.911         Hipparcos
Gl 881                HIP 113368    22 57 39.05 -29 37 20.1   0.329  -0.164 J22573901-2937193  1.037  0.937  0.945         Hipparcos
Gl 883                HIP 113552    22 59 53.64 -11 22 54.1   0.221  -0.069 J22595362-1122541  7.935  7.273  7.102         Hipparcos
Gl 884                HIP 113576    23 00 16.12 -22 31 27.7  -0.900   0.059 J23001607-2231276  5.346  4.696  4.478         Hipparcos
Gl 885 B              HIP 113597 B  23 00 27.84 -26 18 43.8   0.113  -0.169 J23002791-2618431  7.048  6.448  6.267 c,f     Hipparcos
Gl 885 A              HIP 113597 A  23 00 27.96 -26 18 42.8   0.113  -0.169 J23002791-2618431  7.048  6.448  6.267 c,f     Hipparcos
GJ 4309 B             HIP 113602    23 00 33.40 -23 57 10.3   0.191  -0.345 J23003338-2357097  8.252  7.671  7.407         Hipparcos
GJ 4308 A             HIP 113605    23 00 36.59 -23 58 10.7   0.191  -0.344 J23003657-2358101  8.264  7.657  7.417         Hipparcos
Gl 886                HIP 113718    23 01 51.55 -03 50 55.4   0.398  -0.208 J23015152-0350555  5.825  5.366  5.232         Hipparcos
Wo 9805               HIP 113782    23 02 32.81 +05 43 05.2   0.101  -0.089 J23023282+0543051  8.981  8.335  8.155 h       Hipparcos
Gl 886.1 B            Wo 9806 B     23 02 36.37 +42 45 28.4   0.059  -0.006 J23023636+4245283  4.863  4.747  4.688 f       Hipparcos
Gl 886.1 A            Wo 9806 A     23 02 36.38 +42 45 28.1   0.059  -0.006 J23023636+4245283  4.863  4.747  4.688 f       Hipparcos
GJ 2153               HIP 113829    23 03 04.97 +20 55 06.9  -0.117  -0.028 J23030499+2055068  5.492  5.232  5.148 c       Hipparcos
GJ 4310               HIP 113850    23 03 20.86 -49 43 34.0  -0.030  -0.104 J23032085-4943339  7.659  7.028  6.809         Hipparcos
